date,data,symbol
2022-01-03 09:30:00,168.04,AMZN
2022-01-03 09:31:00,167.658,AMZN
2022-01-03 09:32:00,167.364,AMZN
2022-01-03 09:33:00,167.2375,AMZN
2022-01-03 09:34:00,167.0475,AMZN
2022-01-03 09:35:00,166.8615,AMZN
2022-01-03 09:36:00,166.851,AMZN
2022-01-03 09:37:00,167.352,AMZN
2022-01-03 09:38:00,167.293,AMZN
2022-01-03 09:39:00,167.331,AMZN
2022-01-03 09:40:00,167.504,AMZN
2022-01-03 09:41:00,167.8885,AMZN
2022-01-03 09:42:00,167.7928,AMZN
2022-01-03 09:43:00,167.626,AMZN
2022-01-03 09:44:00,167.6389,AMZN
2022-01-03 09:45:00,167.633,AMZN
2022-01-03 09:46:00,167.5505,AMZN
2022-01-03 09:47:00,167.4635,AMZN
2022-01-03 09:48:00,167.5695,AMZN
2022-01-03 09:49:00,167.4105,AMZN
2022-01-03 09:50:00,167.1075,AMZN
2022-01-03 09:51:00,166.8,AMZN
2022-01-03 09:52:00,166.69,AMZN
2022-01-03 09:53:00,166.487,AMZN
2022-01-03 09:54:00,166.4854,AMZN
2022-01-03 09:55:00,166.385,AMZN
2022-01-03 09:56:00,166.6385,AMZN
2022-01-03 09:57:00,166.7035,AMZN
2022-01-03 09:58:00,166.6785,AMZN
2022-01-03 09:59:00,166.8315,AMZN
2022-01-03 10:00:00,166.9375,AMZN
2022-01-03 10:01:00,167.082,AMZN
2022-01-03 10:02:00,167.345,AMZN
2022-01-03 10:03:00,167.2855,AMZN
2022-01-03 10:04:00,167.3245,AMZN
2022-01-03 10:05:00,167.1675,AMZN
2022-01-03 10:06:00,167.21,AMZN
2022-01-03 10:07:00,167.159,AMZN
2022-01-03 10:08:00,167.1355,AMZN
2022-01-03 10:09:00,167.1823,AMZN
2022-01-03 10:10:00,167.304,AMZN
2022-01-03 10:11:00,167.214,AMZN
2022-01-03 10:12:00,167.208,AMZN
2022-01-03 10:13:00,167.335,AMZN
2022-01-03 10:14:00,167.7025,AMZN
2022-01-03 10:15:00,167.5879,AMZN
2022-01-03 10:16:00,167.632,AMZN
2022-01-03 10:17:00,167.7953,AMZN
2022-01-03 10:18:00,167.7725,AMZN
2022-01-03 10:19:00,167.8,AMZN
2022-01-03 10:20:00,167.631,AMZN
2022-01-03 10:21:00,167.6025,AMZN
2022-01-03 10:22:00,167.6165,AMZN
2022-01-03 10:23:00,167.75,AMZN
2022-01-03 10:24:00,168.107,AMZN
2022-01-03 10:25:00,168.917,AMZN
2022-01-03 10:26:00,168.4685,AMZN
2022-01-03 10:27:00,168.9225,AMZN
2022-01-03 10:28:00,168.9135,AMZN
2022-01-03 10:29:00,168.762,AMZN
2022-01-03 10:30:00,168.9,AMZN
2022-01-03 10:31:00,168.879,AMZN
2022-01-03 10:32:00,169.2183,AMZN
2022-01-03 10:33:00,168.8505,AMZN
2022-01-03 10:34:00,169.161,AMZN
2022-01-03 10:35:00,169.317,AMZN
2022-01-03 10:36:00,169.392,AMZN
2022-01-03 10:37:00,169.66,AMZN
2022-01-03 10:38:00,169.4805,AMZN
2022-01-03 10:39:00,169.5495,AMZN
2022-01-03 10:40:00,169.5992,AMZN
2022-01-03 10:41:00,169.7995,AMZN
2022-01-03 10:42:00,169.3944,AMZN
2022-01-03 10:43:00,169.5438,AMZN
2022-01-03 10:44:00,169.525,AMZN
2022-01-03 10:45:00,169.8235,AMZN
2022-01-03 10:46:00,170.0345,AMZN
2022-01-03 10:47:00,169.5538,AMZN
2022-01-03 10:48:00,169.54,AMZN
2022-01-03 10:49:00,169.7715,AMZN
2022-01-03 10:50:00,169.7829,AMZN
2022-01-03 10:51:00,169.835,AMZN
2022-01-03 10:52:00,169.6895,AMZN
2022-01-03 10:53:00,169.665,AMZN
2022-01-03 10:54:00,169.89,AMZN
2022-01-03 10:55:00,169.6,AMZN
2022-01-03 10:56:00,169.8333,AMZN
2022-01-03 10:57:00,169.8712,AMZN
2022-01-03 10:58:00,169.8536,AMZN
2022-01-03 10:59:00,170.0702,AMZN
2022-01-03 11:00:00,170.1897,AMZN
2022-01-03 11:01:00,170.1975,AMZN
2022-01-03 11:02:00,170.0525,AMZN
2022-01-03 11:03:00,170.0631,AMZN
2022-01-03 11:04:00,170.028,AMZN
2022-01-03 11:05:00,170.0575,AMZN
2022-01-03 11:06:00,170.1095,AMZN
2022-01-03 11:07:00,170.0915,AMZN
2022-01-03 11:08:00,170.262,AMZN
2022-01-03 11:09:00,170.6323,AMZN
2022-01-03 11:10:00,170.6475,AMZN
2022-01-03 11:11:00,170.658,AMZN
2022-01-03 11:12:00,170.3559,AMZN
2022-01-03 11:13:00,170.312,AMZN
2022-01-03 11:14:00,170.223,AMZN
2022-01-03 11:15:00,170.0995,AMZN
2022-01-03 11:16:00,170.0775,AMZN
2022-01-03 11:17:00,170.1015,AMZN
2022-01-03 11:18:00,170.0335,AMZN
2022-01-03 11:19:00,169.969,AMZN
2022-01-03 11:20:00,169.9632,AMZN
2022-01-03 11:21:00,169.8725,AMZN
2022-01-03 11:22:00,170.0363,AMZN
2022-01-03 11:23:00,170.0917,AMZN
2022-01-03 11:24:00,170.2879,AMZN
2022-01-03 11:25:00,170.2065,AMZN
2022-01-03 11:26:00,170.23,AMZN
2022-01-03 11:27:00,170.2872,AMZN
2022-01-03 11:28:00,170.235,AMZN
2022-01-03 11:29:00,170.3139,AMZN
2022-01-03 11:30:00,170.1368,AMZN
2022-01-03 11:31:00,170.091,AMZN
2022-01-03 11:32:00,170.1475,AMZN
2022-01-03 11:33:00,170.0975,AMZN
2022-01-03 11:34:00,170.2123,AMZN
2022-01-03 11:35:00,170.0,AMZN
2022-01-03 11:36:00,170.123,AMZN
2022-01-03 11:37:00,170.019,AMZN
2022-01-03 11:38:00,169.988,AMZN
2022-01-03 11:39:00,170.0935,AMZN
2022-01-03 11:40:00,170.2658,AMZN
2022-01-03 11:41:00,170.4025,AMZN
2022-01-03 11:42:00,170.367,AMZN
2022-01-03 11:43:00,170.45,AMZN
2022-01-03 11:44:00,170.3705,AMZN
2022-01-03 11:45:00,170.45,AMZN
2022-01-03 11:46:00,170.4286,AMZN
2022-01-03 11:47:00,170.424,AMZN
2022-01-03 11:48:00,170.5031,AMZN
2022-01-03 11:49:00,170.3784,AMZN
2022-01-03 11:50:00,170.282,AMZN
2022-01-03 11:51:00,170.2935,AMZN
2022-01-03 11:52:00,170.25,AMZN
2022-01-03 11:53:00,170.342,AMZN
2022-01-03 11:54:00,170.2575,AMZN
2022-01-03 11:55:00,170.2835,AMZN
2022-01-03 11:56:00,170.2428,AMZN
2022-01-03 11:57:00,170.21,AMZN
2022-01-03 11:58:00,170.212,AMZN
2022-01-03 11:59:00,170.235,AMZN
2022-01-03 12:00:00,170.0998,AMZN
2022-01-03 12:01:00,169.9185,AMZN
2022-01-03 12:02:00,169.925,AMZN
2022-01-03 12:03:00,169.9,AMZN
2022-01-03 12:04:00,169.725,AMZN
2022-01-03 12:05:00,169.588,AMZN
2022-01-03 12:06:00,169.703,AMZN
2022-01-03 12:07:00,169.75,AMZN
2022-01-03 12:08:00,169.852,AMZN
2022-01-03 12:09:00,169.9135,AMZN
2022-01-03 12:10:00,169.7975,AMZN
2022-01-03 12:11:00,169.861,AMZN
2022-01-03 12:12:00,169.8393,AMZN
2022-01-03 12:13:00,169.9785,AMZN
2022-01-03 12:14:00,170.0085,AMZN
2022-01-03 12:15:00,169.9913,AMZN
2022-01-03 12:16:00,170.063,AMZN
2022-01-03 12:17:00,169.969,AMZN
2022-01-03 12:18:00,169.9975,AMZN
2022-01-03 12:19:00,170.0,AMZN
2022-01-03 12:21:00,170.0045,AMZN
2022-01-03 12:22:00,170.039,AMZN
2022-01-03 12:23:00,170.1,AMZN
2022-01-03 12:24:00,170.1191,AMZN
2022-01-03 12:25:00,170.15,AMZN
2022-01-03 12:26:00,170.1755,AMZN
2022-01-03 12:27:00,170.0345,AMZN
2022-01-03 12:28:00,170.0433,AMZN
2022-01-03 12:29:00,170.0714,AMZN
2022-01-03 12:30:00,170.011,AMZN
2022-01-03 12:31:00,169.973,AMZN
2022-01-03 12:32:00,170.0688,AMZN
2022-01-03 12:33:00,170.1125,AMZN
2022-01-03 12:34:00,170.1959,AMZN
2022-01-03 12:35:00,170.25,AMZN
2022-01-03 12:36:00,170.1845,AMZN
2022-01-03 12:37:00,170.1438,AMZN
2022-01-03 12:38:00,170.125,AMZN
2022-01-03 12:39:00,170.1355,AMZN
2022-01-03 12:40:00,170.0755,AMZN
2022-01-03 12:41:00,170.175,AMZN
2022-01-03 12:42:00,170.156,AMZN
2022-01-03 12:43:00,170.2018,AMZN
2022-01-03 12:44:00,170.2455,AMZN
2022-01-03 12:45:00,170.314,AMZN
2022-01-03 12:46:00,170.35,AMZN
2022-01-03 12:47:00,170.4155,AMZN
2022-01-03 12:48:00,170.3305,AMZN
2022-01-03 12:49:00,170.3273,AMZN
2022-01-03 12:50:00,170.31,AMZN
2022-01-03 12:51:00,170.336,AMZN
2022-01-03 12:52:00,170.2855,AMZN
2022-01-03 12:53:00,170.2755,AMZN
2022-01-03 12:54:00,170.2599,AMZN
2022-01-03 12:55:00,170.307,AMZN
2022-01-03 12:56:00,170.2985,AMZN
2022-01-03 12:57:00,170.175,AMZN
2022-01-03 12:58:00,170.2045,AMZN
2022-01-03 13:00:00,170.0955,AMZN
2022-01-03 13:01:00,169.9283,AMZN
2022-01-03 13:02:00,170.0115,AMZN
2022-01-03 13:03:00,170.024,AMZN
2022-01-03 13:04:00,170.019,AMZN
2022-01-03 13:05:00,170.0235,AMZN
2022-01-03 13:06:00,169.9508,AMZN
2022-01-03 13:07:00,169.8565,AMZN
2022-01-03 13:08:00,169.878,AMZN
2022-01-03 13:09:00,169.7927,AMZN
2022-01-03 13:10:00,169.7033,AMZN
2022-01-03 13:11:00,169.7813,AMZN
2022-01-03 13:12:00,169.8665,AMZN
2022-01-03 13:13:00,169.8375,AMZN
2022-01-03 13:14:00,169.8806,AMZN
2022-01-03 13:15:00,169.9,AMZN
2022-01-03 13:16:00,169.8215,AMZN
2022-01-03 13:17:00,169.8,AMZN
2022-01-03 13:18:00,169.8133,AMZN
2022-01-03 13:19:00,169.8382,AMZN
2022-01-03 13:20:00,169.894,AMZN
2022-01-03 13:21:00,169.8425,AMZN
2022-01-03 13:22:00,169.874,AMZN
2022-01-03 13:23:00,169.946,AMZN
2022-01-03 13:24:00,169.9095,AMZN
2022-01-03 13:25:00,169.904,AMZN
2022-01-03 13:26:00,169.8325,AMZN
2022-01-03 13:27:00,169.8875,AMZN
2022-01-03 13:28:00,169.966,AMZN
2022-01-03 13:29:00,169.9313,AMZN
2022-01-03 13:30:00,169.9665,AMZN
2022-01-03 13:31:00,169.9249,AMZN
2022-01-03 13:32:00,169.8665,AMZN
2022-01-03 13:33:00,169.867,AMZN
2022-01-03 13:34:00,169.873,AMZN
2022-01-03 13:35:00,169.9148,AMZN
2022-01-03 13:37:00,169.9765,AMZN
2022-01-03 13:38:00,169.9698,AMZN
2022-01-03 13:39:00,170.0238,AMZN
2022-01-03 13:40:00,170.0585,AMZN
2022-01-03 13:41:00,170.1025,AMZN
