date,data,symbol
2017-01-03 09:30:00,167.27,IBM
2017-01-03 09:31:00,167.13,IBM
2017-01-03 09:32:00,166.84,IBM
2017-01-03 09:33:00,166.9389,IBM
2017-01-03 09:34:00,167.27,IBM
2017-01-03 09:35:00,167.29,IBM
2017-01-03 09:36:00,167.44,IBM
2017-01-03 09:37:00,167.39,IBM
2017-01-03 09:38:00,167.14,IBM
2017-01-03 09:39:00,167.18,IBM
2017-01-03 09:40:00,167.22,IBM
2017-01-03 09:41:00,167.42,IBM
2017-01-03 09:42:00,167.29,IBM
2017-01-03 09:43:00,167.44,IBM
2017-01-03 09:44:00,167.47,IBM
2017-01-03 09:45:00,167.64,IBM
2017-01-03 09:46:00,167.62,IBM
2017-01-03 09:47:00,167.36,IBM
2017-01-03 09:48:00,167.0895,IBM
2017-01-03 09:49:00,167.1279,IBM
2017-01-03 09:50:00,166.8801,IBM
2017-01-03 09:51:00,166.96,IBM
2017-01-03 09:52:00,166.94,IBM
2017-01-03 09:53:00,166.92,IBM
2017-01-03 09:54:00,166.98,IBM
2017-01-03 09:55:00,166.94,IBM
2017-01-03 09:56:00,167.06,IBM
2017-01-03 09:57:00,167.06,IBM
2017-01-03 09:58:00,167.0563,IBM
2017-01-03 09:59:00,167.2,IBM
2017-01-03 10:00:00,167.18,IBM
2017-01-03 10:01:00,167.2,IBM
2017-01-03 10:02:00,167.22,IBM
2017-01-03 10:03:00,167.1468,IBM
2017-01-03 10:04:00,167.17,IBM
2017-01-03 10:05:00,167.18,IBM
2017-01-03 10:06:00,167.34,IBM
2017-01-03 10:07:00,167.47,IBM
2017-01-03 10:08:00,167.42,IBM
2017-01-03 10:09:00,167.59,IBM
2017-01-03 10:10:00,167.58,IBM
2017-01-03 10:11:00,167.5837,IBM
2017-01-03 10:12:00,167.8232,IBM
2017-01-03 10:13:00,167.81,IBM
2017-01-03 10:14:00,167.84,IBM
2017-01-03 10:15:00,167.63,IBM
2017-01-03 10:16:00,167.56,IBM
2017-01-03 10:17:00,167.66,IBM
2017-01-03 10:18:00,167.7,IBM
2017-01-03 10:19:00,167.6588,IBM
2017-01-03 10:20:00,167.81,IBM
2017-01-03 10:21:00,167.73,IBM
2017-01-03 10:22:00,167.78,IBM
2017-01-03 10:23:00,167.8437,IBM
2017-01-03 10:24:00,167.85,IBM
2017-01-03 10:25:00,167.84,IBM
2017-01-03 10:26:00,167.79,IBM
2017-01-03 10:27:00,167.6865,IBM
2017-01-03 10:28:00,167.73,IBM
2017-01-03 10:29:00,167.54,IBM
2017-01-03 10:30:00,167.72,IBM
2017-01-03 10:31:00,167.56,IBM
2017-01-03 10:32:00,167.52,IBM
2017-01-03 10:33:00,167.4998,IBM
2017-01-03 10:34:00,167.46,IBM
2017-01-03 10:35:00,167.34,IBM
2017-01-03 10:36:00,167.31,IBM
2017-01-03 10:37:00,167.23,IBM
2017-01-03 10:38:00,167.19,IBM
2017-01-03 10:39:00,167.12,IBM
2017-01-03 10:40:00,167.15,IBM
2017-01-03 10:41:00,167.1273,IBM
2017-01-03 10:42:00,167.18,IBM
2017-01-03 10:43:00,167.17,IBM
2017-01-03 10:44:00,167.15,IBM
2017-01-03 10:45:00,167.18,IBM
2017-01-03 10:46:00,167.12,IBM
2017-01-03 10:47:00,167.12,IBM
2017-01-03 10:48:00,167.13,IBM
2017-01-03 10:49:00,167.05,IBM
2017-01-03 10:50:00,167.05,IBM
2017-01-03 10:51:00,166.98,IBM
2017-01-03 10:52:00,166.9656,IBM
2017-01-03 10:53:00,166.98,IBM
2017-01-03 10:54:00,166.94,IBM
2017-01-03 10:55:00,166.87,IBM
2017-01-03 10:56:00,166.91,IBM
2017-01-03 10:57:00,166.91,IBM
2017-01-03 10:58:00,166.91,IBM
2017-01-03 10:59:00,166.89,IBM
2017-01-03 11:00:00,166.83,IBM
2017-01-03 11:01:00,166.6,IBM
2017-01-03 11:02:00,166.56,IBM
2017-01-03 11:03:00,166.47,IBM
2017-01-03 11:04:00,166.49,IBM
2017-01-03 11:05:00,166.48,IBM
2017-01-03 11:06:00,166.6187,IBM
2017-01-03 11:07:00,166.78,IBM
2017-01-03 11:08:00,166.84,IBM
2017-01-03 11:09:00,166.89,IBM
2017-01-03 11:10:00,166.69,IBM
2017-01-03 11:11:00,166.6829,IBM
2017-01-03 11:12:00,166.75,IBM
2017-01-03 11:13:00,166.73,IBM
2017-01-03 11:14:00,166.78,IBM
2017-01-03 11:15:00,166.79,IBM
2017-01-03 11:16:00,166.6779,IBM
2017-01-03 11:17:00,166.67,IBM
2017-01-03 11:18:00,166.65,IBM
2017-01-03 11:19:00,166.65,IBM
2017-01-03 11:20:00,166.69,IBM
2017-01-03 11:21:00,166.68,IBM
2017-01-03 11:22:00,166.72,IBM
2017-01-03 11:23:00,166.78,IBM
2017-01-03 11:24:00,166.7364,IBM
2017-01-03 11:25:00,166.58,IBM
2017-01-03 11:26:00,166.57,IBM
