date,close,symbol
2020-01-02 09:31:00,13.44,VIX
2020-01-02 09:32:00,13.44,VIX
2020-01-02 09:33:00,13.31,VIX
2020-01-02 09:34:00,13.29,VIX
2020-01-02 09:35:00,13.31,VIX
2020-01-02 09:36:00,13.31,VIX
2020-01-02 09:37:00,13.31,VIX
2020-01-02 09:38:00,13.4,VIX
2020-01-02 09:39:00,13.39,VIX
2020-01-02 09:40:00,13.34,VIX
2020-01-02 09:41:00,13.33,VIX
2020-01-02 09:42:00,13.34,VIX
2020-01-02 09:43:00,13.34,VIX
2020-01-02 09:44:00,13.32,VIX
2020-01-02 09:45:00,13.33,VIX
2020-01-02 09:46:00,13.29,VIX
2020-01-02 09:47:00,13.35,VIX
2020-01-02 09:48:00,13.33,VIX
2020-01-02 09:49:00,13.41,VIX
2020-01-02 09:50:00,13.42,VIX
2020-01-02 09:51:00,13.43,VIX
2020-01-02 09:52:00,13.43,VIX
2020-01-02 09:53:00,13.44,VIX
2020-01-02 09:54:00,13.45,VIX
2020-01-02 09:55:00,13.45,VIX
2020-01-02 09:56:00,13.39,VIX
2020-01-02 09:57:00,13.36,VIX
2020-01-02 09:58:00,13.39,VIX
2020-01-02 09:59:00,13.31,VIX
2020-01-02 10:00:00,13.32,VIX
2020-01-02 10:01:00,13.36,VIX
2020-01-02 10:02:00,13.39,VIX
2020-01-02 10:03:00,13.38,VIX
2020-01-02 10:04:00,13.37,VIX
2020-01-02 10:05:00,13.4,VIX
2020-01-02 10:06:00,13.35,VIX
2020-01-02 10:07:00,13.35,VIX
2020-01-02 10:08:00,13.37,VIX
2020-01-02 10:09:00,13.34,VIX
2020-01-02 10:10:00,13.33,VIX
2020-01-02 10:11:00,13.39,VIX
2020-01-02 10:12:00,13.42,VIX
2020-01-02 10:13:00,13.5,VIX
2020-01-02 10:14:00,13.54,VIX
2020-01-02 10:15:00,13.69,VIX
2020-01-02 10:16:00,13.7,VIX
2020-01-02 10:17:00,13.66,VIX
2020-01-02 10:18:00,13.65,VIX
2020-01-02 10:19:00,13.56,VIX
2020-01-02 10:20:00,13.58,VIX
2020-01-02 10:21:00,13.56,VIX
2020-01-02 10:22:00,13.58,VIX
2020-01-02 10:23:00,13.67,VIX
2020-01-02 10:24:00,13.64,VIX
2020-01-02 10:25:00,13.65,VIX
2020-01-02 10:26:00,13.6,VIX
2020-01-02 10:27:00,13.55,VIX
2020-01-02 10:28:00,13.56,VIX
2020-01-02 10:29:00,13.49,VIX
2020-01-02 10:30:00,13.5,VIX
