date,data,symbol
2013-01-02 09:30:00,1443.44,SPX
2013-01-02 09:31:00,1448.55,SPX
2013-01-02 09:32:00,1450.51,SPX
2013-01-02 09:33:00,1452.33,SPX
2013-01-02 09:34:00,1453.27,SPX
2013-01-02 09:35:00,1455.24,SPX
2013-01-02 09:36:00,1454.86,SPX
2013-01-02 09:37:00,1454.47,SPX
2013-01-02 09:38:00,1454.69,SPX
2013-01-02 09:39:00,1454.73,SPX
2013-01-02 09:40:00,1453.85,SPX
2013-01-02 09:41:00,1454.12,SPX
2013-01-02 09:42:00,1453.49,SPX
2013-01-02 09:43:00,1452.7,SPX
2013-01-02 09:44:00,1451.95,SPX
2013-01-02 09:45:00,1452.23,SPX
2013-01-02 09:46:00,1452.57,SPX
2013-01-02 09:47:00,1452.64,SPX
2013-01-02 09:48:00,1453.02,SPX
2013-01-02 09:49:00,1453.98,SPX
2013-01-02 09:50:00,1454.11,SPX
2013-01-02 09:51:00,1455.58,SPX
2013-01-02 09:52:00,1456.09,SPX
2013-01-02 09:53:00,1457.04,SPX
2013-01-02 09:54:00,1457.48,SPX
2013-01-02 09:55:00,1457.06,SPX
2013-01-02 09:56:00,1456.81,SPX
2013-01-02 09:57:00,1456.52,SPX
2013-01-02 09:58:00,1456.43,SPX
2013-01-02 09:59:00,1456.43,SPX
2013-01-02 10:00:00,1456.36,SPX
2013-01-02 10:01:00,1456.31,SPX
2013-01-02 10:02:00,1456.47,SPX
2013-01-02 10:03:00,1457.24,SPX
2013-01-02 10:04:00,1456.58,SPX
2013-01-02 10:05:00,1455.73,SPX
2013-01-02 10:06:00,1455.93,SPX
2013-01-02 10:07:00,1455.4,SPX
2013-01-02 10:08:00,1455.34,SPX
2013-01-02 10:09:00,1455.36,SPX
2013-01-02 10:10:00,1456.33,SPX
2013-01-02 10:11:00,1455.39,SPX
2013-01-02 10:12:00,1455.65,SPX
2013-01-02 10:13:00,1454.94,SPX
2013-01-02 10:14:00,1455.49,SPX
2013-01-02 10:15:00,1455.66,SPX
2013-01-02 10:16:00,1455.19,SPX
2013-01-02 10:17:00,1455.58,SPX
2013-01-02 10:18:00,1455.03,SPX
2013-01-02 10:19:00,1454.34,SPX
2013-01-02 10:20:00,1455.14,SPX
2013-01-02 10:21:00,1455.09,SPX
2013-01-02 10:22:00,1455.26,SPX
2013-01-02 10:23:00,1454.54,SPX
2013-01-02 10:24:00,1453.9,SPX
2013-01-02 10:25:00,1454.74,SPX
2013-01-02 10:26:00,1454.65,SPX
2013-01-02 10:27:00,1454.76,SPX
2013-01-02 10:28:00,1454.28,SPX
2013-01-02 10:29:00,1455.01,SPX
2013-01-02 10:30:00,1454.56,SPX
2013-01-02 10:31:00,1453.78,SPX
2013-01-02 10:32:00,1454.28,SPX
2013-01-02 10:33:00,1454.61,SPX
2013-01-02 10:34:00,1454.53,SPX
2013-01-02 10:35:00,1454.26,SPX
2013-01-02 10:36:00,1453.69,SPX
2013-01-02 10:37:00,1453.6,SPX
2013-01-02 10:38:00,1453.32,SPX
2013-01-02 10:39:00,1452.75,SPX
2013-01-02 10:40:00,1452.97,SPX
2013-01-02 10:41:00,1452.77,SPX
2013-01-02 10:42:00,1453.5,SPX
2013-01-02 10:43:00,1453.22,SPX
2013-01-02 10:44:00,1453.09,SPX
2013-01-02 10:45:00,1452.81,SPX
2013-01-02 10:46:00,1452.75,SPX
2013-01-02 10:47:00,1452.37,SPX
2013-01-02 10:48:00,1452.13,SPX
2013-01-02 10:49:00,1451.87,SPX
2013-01-02 10:50:00,1452.1,SPX
2013-01-02 10:51:00,1452.31,SPX
2013-01-02 10:52:00,1452.95,SPX
2013-01-02 10:53:00,1452.93,SPX
2013-01-02 10:54:00,1452.36,SPX
2013-01-02 10:55:00,1451.98,SPX
2013-01-02 10:56:00,1452.52,SPX
2013-01-02 10:57:00,1452.28,SPX
2013-01-02 10:58:00,1452.34,SPX
2013-01-02 10:59:00,1452.5,SPX
2013-01-02 11:00:00,1452.64,SPX
2013-01-02 11:01:00,1452.83,SPX
2013-01-02 11:02:00,1453.27,SPX
2013-01-02 11:03:00,1453.17,SPX
2013-01-02 11:04:00,1452.48,SPX
2013-01-02 11:05:00,1451.98,SPX
2013-01-02 11:06:00,1452.38,SPX
2013-01-02 11:07:00,1452.23,SPX
2013-01-02 11:08:00,1451.62,SPX
2013-01-02 11:09:00,1451.5,SPX
2013-01-02 11:10:00,1452.04,SPX
2013-01-02 11:11:00,1451.73,SPX
2013-01-02 11:12:00,1451.59,SPX
2013-01-02 11:13:00,1451.9,SPX
2013-01-02 11:14:00,1451.3,SPX
2013-01-02 11:15:00,1450.5,SPX
2013-01-02 11:16:00,1450.51,SPX
2013-01-02 11:17:00,1450.36,SPX
