date,data,symbol
2016-01-04 09:30:00,2017.92,SPX
2016-01-04 09:31:00,2012.99,SPX
2016-01-04 09:32:00,2010.94,SPX
2016-01-04 09:33:00,2007.38,SPX
2016-01-04 09:34:00,2005.14,SPX
2016-01-04 09:35:00,2006.46,SPX
2016-01-04 09:36:00,2005.87,SPX
2016-01-04 09:37:00,2007.5,SPX
2016-01-04 09:38:00,2006.28,SPX
2016-01-04 09:39:00,2006.02,SPX
2016-01-04 09:40:00,2004.97,SPX
2016-01-04 09:41:00,2002.46,SPX
2016-01-04 09:42:00,2000.86,SPX
2016-01-04 09:43:00,2000.56,SPX
2016-01-04 09:44:00,2001.17,SPX
2016-01-04 09:45:00,2000.29,SPX
2016-01-04 09:46:00,2000.17,SPX
2016-01-04 09:47:00,2001.21,SPX
2016-01-04 09:48:00,2002.35,SPX
2016-01-04 09:49:00,2003.8,SPX
2016-01-04 09:50:00,2005.69,SPX
2016-01-04 09:51:00,2007.03,SPX
2016-01-04 09:52:00,2007.21,SPX
2016-01-04 09:53:00,2007.56,SPX
2016-01-04 09:54:00,2006.73,SPX
2016-01-04 09:55:00,2006.68,SPX
2016-01-04 09:56:00,2006.85,SPX
2016-01-04 09:57:00,2006.32,SPX
2016-01-04 09:58:00,2006.1,SPX
2016-01-04 09:59:00,2005.9,SPX
2016-01-04 10:00:00,2003.03,SPX
2016-01-04 10:01:00,2002.54,SPX
2016-01-04 10:02:00,1998.98,SPX
2016-01-04 10:03:00,1999.68,SPX
2016-01-04 10:04:00,1998.98,SPX
2016-01-04 10:05:00,1998.14,SPX
2016-01-04 10:06:00,1999.37,SPX
2016-01-04 10:07:00,1999.65,SPX
2016-01-04 10:08:00,1999.99,SPX
2016-01-04 10:09:00,2000.9,SPX
2016-01-04 10:10:00,2001.63,SPX
2016-01-04 10:11:00,2000.34,SPX
2016-01-04 10:12:00,2001.09,SPX
2016-01-04 10:13:00,2001.62,SPX
2016-01-04 10:14:00,2002.76,SPX
2016-01-04 10:15:00,2003.49,SPX
2016-01-04 10:16:00,2003.62,SPX
2016-01-04 10:17:00,2004.31,SPX
2016-01-04 10:18:00,2004.24,SPX
2016-01-04 10:19:00,2004.46,SPX
2016-01-04 10:20:00,2006.17,SPX
2016-01-04 10:21:00,2005.29,SPX
2016-01-04 10:22:00,2004.16,SPX
2016-01-04 10:23:00,2003.13,SPX
2016-01-04 10:24:00,2002.96,SPX
2016-01-04 10:25:00,2002.78,SPX
2016-01-04 10:26:00,2003.28,SPX
2016-01-04 10:27:00,2003.94,SPX
2016-01-04 10:28:00,2001.97,SPX
2016-01-04 10:29:00,2002.01,SPX
2016-01-04 10:30:00,2001.5,SPX
2016-01-04 10:31:00,2000.75,SPX
2016-01-04 10:32:00,2000.88,SPX
2016-01-04 10:33:00,2000.05,SPX
2016-01-04 10:34:00,1999.93,SPX
2016-01-04 10:35:00,1998.53,SPX
2016-01-04 10:36:00,1998.83,SPX
2016-01-04 10:37:00,1998.98,SPX
2016-01-04 10:38:00,1999.35,SPX
2016-01-04 10:39:00,1999.82,SPX
2016-01-04 10:40:00,1998.47,SPX
2016-01-04 10:41:00,1997.94,SPX
2016-01-04 10:42:00,1997.03,SPX
2016-01-04 10:43:00,1999.56,SPX
2016-01-04 10:44:00,2000.53,SPX
2016-01-04 10:45:00,1999.44,SPX
2016-01-04 10:46:00,1999.4,SPX
2016-01-04 10:47:00,1999.32,SPX
2016-01-04 10:48:00,2000.59,SPX
2016-01-04 10:49:00,2001.26,SPX
2016-01-04 10:50:00,2001.08,SPX
2016-01-04 10:51:00,1999.2,SPX
2016-01-04 10:52:00,1999.35,SPX
2016-01-04 10:53:00,1997.89,SPX
2016-01-04 10:54:00,1997.86,SPX
2016-01-04 10:55:00,1995.85,SPX
2016-01-04 10:56:00,1995.84,SPX
2016-01-04 10:57:00,1996.24,SPX
2016-01-04 10:58:00,1995.37,SPX
2016-01-04 10:59:00,1994.93,SPX
2016-01-04 11:00:00,1993.81,SPX
2016-01-04 11:01:00,1992.69,SPX
2016-01-04 11:02:00,1991.88,SPX
2016-01-04 11:03:00,1992.45,SPX
2016-01-04 11:04:00,1992.52,SPX
2016-01-04 11:05:00,1990.56,SPX
2016-01-04 11:06:00,1991.23,SPX
2016-01-04 11:07:00,1990.09,SPX
2016-01-04 11:08:00,1991.44,SPX
2016-01-04 11:09:00,1991.03,SPX
2016-01-04 11:10:00,1990.09,SPX
2016-01-04 11:11:00,1990.44,SPX
2016-01-04 11:12:00,1991.18,SPX
2016-01-04 11:13:00,1992.54,SPX
2016-01-04 11:14:00,1992.52,SPX
2016-01-04 11:15:00,1993.29,SPX
2016-01-04 11:16:00,1992.56,SPX
2016-01-04 11:17:00,1993.15,SPX
2016-01-04 11:18:00,1992.61,SPX
2016-01-04 11:19:00,1992.22,SPX
2016-01-04 11:20:00,1991.78,SPX
2016-01-04 11:21:00,1991.9,SPX
2016-01-04 11:22:00,1992.72,SPX
2016-01-04 11:23:00,1993.74,SPX
2016-01-04 11:24:00,1993.99,SPX
2016-01-04 11:25:00,1992.74,SPX
2016-01-04 11:26:00,1993.49,SPX
2016-01-04 11:27:00,1994.06,SPX
2016-01-04 11:28:00,1994.06,SPX
2016-01-04 11:29:00,1994.74,SPX
2016-01-04 11:30:00,1994.58,SPX
2016-01-04 11:31:00,1994.33,SPX
2016-01-04 11:32:00,1994.92,SPX
2016-01-04 11:33:00,1996.45,SPX
2016-01-04 11:34:00,1996.73,SPX
2016-01-04 11:35:00,1996.63,SPX
2016-01-04 11:36:00,1995.12,SPX
2016-01-04 11:37:00,1995.77,SPX
2016-01-04 11:38:00,1996.71,SPX
2016-01-04 11:39:00,1996.9,SPX
2016-01-04 11:40:00,1997.47,SPX
2016-01-04 11:41:00,1997.05,SPX
2016-01-04 11:42:00,1998.18,SPX
2016-01-04 11:43:00,1997.82,SPX
2016-01-04 11:44:00,1997.1,SPX
2016-01-04 11:45:00,1996.38,SPX
2016-01-04 11:46:00,1996.78,SPX
2016-01-04 11:47:00,1996.93,SPX
2016-01-04 11:48:00,1997.26,SPX
2016-01-04 11:49:00,1998.14,SPX
2016-01-04 11:50:00,1998.69,SPX
2016-01-04 11:51:00,1997.98,SPX
2016-01-04 11:52:00,1998.26,SPX
2016-01-04 11:53:00,1998.78,SPX
2016-01-04 11:54:00,1998.25,SPX
2016-01-04 11:55:00,1997.75,SPX
2016-01-04 11:56:00,1998.23,SPX
2016-01-04 11:57:00,1996.7,SPX
2016-01-04 11:58:00,1996.86,SPX
2016-01-04 11:59:00,1997.33,SPX
2016-01-04 12:00:00,1996.25,SPX
2016-01-04 12:01:00,1995.55,SPX
2016-01-04 12:02:00,1995.43,SPX
2016-01-04 12:03:00,1995.38,SPX
2016-01-04 12:04:00,1996.12,SPX
2016-01-04 12:05:00,1996.07,SPX
2016-01-04 12:06:00,1995.27,SPX
2016-01-04 12:07:00,1996.77,SPX
2016-01-04 12:08:00,1998.01,SPX
2016-01-04 12:09:00,1996.81,SPX
2016-01-04 12:10:00,1996.77,SPX
2016-01-04 12:11:00,1996.44,SPX
2016-01-04 12:12:00,1996.05,SPX
2016-01-04 12:13:00,1996.41,SPX
2016-01-04 12:14:00,1995.42,SPX
2016-01-04 12:15:00,1995.92,SPX
2016-01-04 12:16:00,1996.56,SPX
2016-01-04 12:17:00,1996.95,SPX
2016-01-04 12:18:00,1996.67,SPX
2016-01-04 12:19:00,1996.51,SPX
2016-01-04 12:20:00,1996.18,SPX
2016-01-04 12:21:00,1995.88,SPX
2016-01-04 12:22:00,1996.46,SPX
2016-01-04 12:23:00,1997.01,SPX
2016-01-04 12:24:00,1996.45,SPX
2016-01-04 12:25:00,1996.49,SPX
2016-01-04 12:26:00,1996.74,SPX
2016-01-04 12:27:00,1996.67,SPX
2016-01-04 12:28:00,1998.13,SPX
2016-01-04 12:29:00,1997.2,SPX
2016-01-04 12:30:00,1996.72,SPX
2016-01-04 12:31:00,1995.82,SPX
2016-01-04 12:32:00,1995.37,SPX
2016-01-04 12:33:00,1996.15,SPX
2016-01-04 12:34:00,1995.89,SPX
2016-01-04 12:35:00,1996.6,SPX
2016-01-04 12:36:00,1996.5,SPX
2016-01-04 12:37:00,1996.55,SPX
2016-01-04 12:38:00,1997.84,SPX
2016-01-04 12:39:00,1997.99,SPX
2016-01-04 12:40:00,1997.38,SPX
2016-01-04 12:41:00,1997.29,SPX
2016-01-04 12:42:00,1998.56,SPX
2016-01-04 12:43:00,2000.16,SPX
2016-01-04 12:44:00,2000.44,SPX
2016-01-04 12:45:00,2001.18,SPX
2016-01-04 12:46:00,2000.78,SPX
2016-01-04 12:47:00,2000.89,SPX
2016-01-04 12:48:00,2000.75,SPX
2016-01-04 12:49:00,2000.13,SPX
2016-01-04 12:50:00,2000.92,SPX
2016-01-04 12:51:00,2000.49,SPX
2016-01-04 12:52:00,2001.62,SPX
2016-01-04 12:53:00,2002.14,SPX
2016-01-04 12:54:00,2002.31,SPX
2016-01-04 12:55:00,2002.15,SPX
2016-01-04 12:56:00,2001.19,SPX
2016-01-04 12:57:00,2001.28,SPX
2016-01-04 12:58:00,2001.31,SPX
2016-01-04 12:59:00,2001.3,SPX
2016-01-04 13:00:00,2001.68,SPX
2016-01-04 13:01:00,2001.8,SPX
2016-01-04 13:02:00,2001.26,SPX
2016-01-04 13:03:00,2002.18,SPX
2016-01-04 13:04:00,2003.04,SPX
2016-01-04 13:05:00,2002.83,SPX
2016-01-04 13:06:00,2002.96,SPX
2016-01-04 13:07:00,2003.42,SPX
2016-01-04 13:08:00,2003.8,SPX
2016-01-04 13:09:00,2003.85,SPX
2016-01-04 13:10:00,2003.88,SPX
2016-01-04 13:11:00,2005.11,SPX
2016-01-04 13:12:00,2004.61,SPX
2016-01-04 13:13:00,2004.83,SPX
2016-01-04 13:14:00,2004.35,SPX
2016-01-04 13:15:00,2004.44,SPX
2016-01-04 13:16:00,2005.6,SPX
2016-01-04 13:17:00,2004.44,SPX
2016-01-04 13:18:00,2005.02,SPX
2016-01-04 13:19:00,2003.53,SPX
2016-01-04 13:20:00,2003.47,SPX
2016-01-04 13:21:00,2003.29,SPX
2016-01-04 13:22:00,2002.36,SPX
2016-01-04 13:23:00,2001.98,SPX
2016-01-04 13:24:00,2001.82,SPX
2016-01-04 13:25:00,2001.43,SPX
2016-01-04 13:26:00,2001.73,SPX
2016-01-04 13:27:00,2002.31,SPX
2016-01-04 13:28:00,2002.87,SPX
2016-01-04 13:29:00,2002.89,SPX
2016-01-04 13:30:00,2002.92,SPX
2016-01-04 13:31:00,2003.03,SPX
2016-01-04 13:32:00,2002.59,SPX
2016-01-04 13:33:00,2001.93,SPX
2016-01-04 13:34:00,2002.9,SPX
2016-01-04 13:35:00,2003.8,SPX
2016-01-04 13:36:00,2003.5,SPX
2016-01-04 13:37:00,2003.01,SPX
2016-01-04 13:38:00,2003.57,SPX
2016-01-04 13:39:00,2004.22,SPX
2016-01-04 13:40:00,2002.98,SPX
2016-01-04 13:41:00,2003.2,SPX
2016-01-04 13:42:00,2004.05,SPX
2016-01-04 13:43:00,2004.26,SPX
2016-01-04 13:44:00,2003.18,SPX
2016-01-04 13:45:00,2003.13,SPX
2016-01-04 13:46:00,2003.31,SPX
2016-01-04 13:47:00,2003.0,SPX
2016-01-04 13:48:00,2002.57,SPX
2016-01-04 13:49:00,2002.96,SPX
2016-01-04 13:50:00,2003.15,SPX
2016-01-04 13:51:00,2003.86,SPX
2016-01-04 13:52:00,2004.37,SPX
2016-01-04 13:53:00,2004.28,SPX
