date,close,symbol
2024-01-02 09:30:00,4742.78,$SPX
2024-01-02 09:31:00,4743.28,$SPX
2024-01-02 09:32:00,4744.67,$SPX
2024-01-02 09:33:00,4744.08,$SPX
2024-01-02 09:34:00,4743.21,$SPX
2024-01-02 09:35:00,4743.29,$SPX
2024-01-02 09:36:00,4742.94,$SPX
2024-01-02 09:37:00,4741.73,$SPX
2024-01-02 09:38:00,4737.84,$SPX
2024-01-02 09:39:00,4736.82,$SPX
2024-01-02 09:40:00,4735.94,$SPX
2024-01-02 09:41:00,4735.02,$SPX
2024-01-02 09:42:00,4734.74,$SPX
2024-01-02 09:43:00,4735.1,$SPX
2024-01-02 09:44:00,4735.31,$SPX
2024-01-02 09:45:00,4734.91,$SPX
2024-01-02 09:46:00,4737.44,$SPX
2024-01-02 09:47:00,4734.93,$SPX
2024-01-02 09:48:00,4731.96,$SPX
2024-01-02 09:49:00,4731.1,$SPX
2024-01-02 09:50:00,4733.98,$SPX
2024-01-02 09:51:00,4735.76,$SPX
2024-01-02 09:52:00,4733.44,$SPX
2024-01-02 09:53:00,4732.33,$SPX
2024-01-02 09:54:00,4731.46,$SPX
2024-01-02 09:55:00,4732.47,$SPX
2024-01-02 09:56:00,4731.86,$SPX
2024-01-02 09:57:00,4734.44,$SPX
2024-01-02 09:58:00,4736.74,$SPX
2024-01-02 09:59:00,4739.32,$SPX
2024-01-02 10:00:00,4743.17,$SPX
2024-01-02 10:01:00,4742.61,$SPX
2024-01-02 10:02:00,4743.27,$SPX
2024-01-02 10:03:00,4743.86,$SPX
2024-01-02 10:04:00,4743.17,$SPX
2024-01-02 10:05:00,4741.73,$SPX
2024-01-02 10:06:00,4742.26,$SPX
2024-01-02 10:07:00,4740.99,$SPX
2024-01-02 10:08:00,4739.23,$SPX
2024-01-02 10:09:00,4741.06,$SPX
2024-01-02 10:10:00,4739.73,$SPX
2024-01-02 10:11:00,4739.5,$SPX
2024-01-02 10:12:00,4741.45,$SPX
2024-01-02 10:13:00,4741.99,$SPX
2024-01-02 10:14:00,4738.7,$SPX
2024-01-02 10:15:00,4738.12,$SPX
2024-01-02 10:16:00,4738.79,$SPX
2024-01-02 10:17:00,4740.05,$SPX
2024-01-02 10:18:00,4738.91,$SPX
2024-01-02 10:19:00,4738.79,$SPX
2024-01-02 10:20:00,4739.35,$SPX
2024-01-02 10:21:00,4740.3,$SPX
2024-01-02 10:22:00,4740.62,$SPX
2024-01-02 10:23:00,4741.89,$SPX
2024-01-02 10:24:00,4740.52,$SPX
2024-01-02 10:25:00,4739.55,$SPX
2024-01-02 10:26:00,4736.26,$SPX
2024-01-02 10:27:00,4736.46,$SPX
2024-01-02 10:28:00,4734.55,$SPX
2024-01-02 10:29:00,4736.26,$SPX
2024-01-02 10:30:00,4733.03,$SPX
2024-01-02 10:31:00,4732.52,$SPX
2024-01-02 10:32:00,4732.16,$SPX
2024-01-02 10:33:00,4732.75,$SPX
2024-01-02 10:34:00,4732.87,$SPX
2024-01-02 10:35:00,4732.9,$SPX
2024-01-02 10:36:00,4732.01,$SPX
2024-01-02 10:37:00,4731.95,$SPX
2024-01-02 10:38:00,4731.17,$SPX
2024-01-02 10:39:00,4733.09,$SPX
2024-01-02 10:40:00,4734.7,$SPX
2024-01-02 10:41:00,4733.34,$SPX
2024-01-02 10:42:00,4734.31,$SPX
2024-01-02 10:43:00,4735.59,$SPX
2024-01-02 10:44:00,4736.86,$SPX
2024-01-02 10:45:00,4737.64,$SPX
2024-01-02 10:46:00,4736.44,$SPX
2024-01-02 10:47:00,4735.92,$SPX
2024-01-02 10:48:00,4736.39,$SPX
2024-01-02 10:49:00,4734.42,$SPX
2024-01-02 10:50:00,4734.24,$SPX
2024-01-02 10:51:00,4736.06,$SPX
2024-01-02 10:52:00,4735.99,$SPX
2024-01-02 10:53:00,4734.73,$SPX
2024-01-02 10:54:00,4734.69,$SPX
2024-01-02 10:55:00,4734.51,$SPX
2024-01-02 10:56:00,4735.49,$SPX
2024-01-02 10:57:00,4733.4,$SPX
2024-01-02 10:58:00,4733.63,$SPX
2024-01-02 10:59:00,4734.75,$SPX
2024-01-02 11:00:00,4735.96,$SPX
2024-01-02 11:01:00,4735.8,$SPX
2024-01-02 11:02:00,4736.94,$SPX
2024-01-02 11:03:00,4736.61,$SPX
2024-01-02 11:04:00,4738.78,$SPX
2024-01-02 11:05:00,4737.63,$SPX
2024-01-02 11:06:00,4737.26,$SPX
2024-01-02 11:07:00,4736.89,$SPX
2024-01-02 11:08:00,4737.4,$SPX
2024-01-02 11:09:00,4739.54,$SPX
2024-01-02 11:10:00,4740.92,$SPX
2024-01-02 11:11:00,4741.48,$SPX
2024-01-02 11:12:00,4740.09,$SPX
2024-01-02 11:13:00,4737.95,$SPX
2024-01-02 11:14:00,4739.65,$SPX
2024-01-02 11:15:00,4740.86,$SPX
2024-01-02 11:16:00,4740.15,$SPX
2024-01-02 11:17:00,4739.97,$SPX
2024-01-02 11:18:00,4740.14,$SPX
