date,close,symbol
2020-01-02 09:30:00,214.49,QQQ
2020-01-02 09:31:00,214.35,QQQ
2020-01-02 09:32:00,214.4,QQQ
2020-01-02 09:33:00,214.645,QQQ
2020-01-02 09:34:00,214.73,QQQ
2020-01-02 09:35:00,214.92,QQQ
2020-01-02 09:36:00,215.01,QQQ
2020-01-02 09:37:00,215.03,QQQ
2020-01-02 09:38:00,214.97,QQQ
2020-01-02 09:39:00,215.04,QQQ
2020-01-02 09:40:00,215.05,QQQ
2020-01-02 09:41:00,215.005,QQQ
2020-01-02 09:42:00,214.94,QQQ
2020-01-02 09:43:00,214.989,QQQ
2020-01-02 09:44:00,214.955,QQQ
2020-01-02 09:45:00,214.97,QQQ
2020-01-02 09:46:00,214.95,QQQ
2020-01-02 09:47:00,214.86,QQQ
2020-01-02 09:48:00,214.86,QQQ
2020-01-02 09:49:00,214.81,QQQ
2020-01-02 09:50:00,214.76,QQQ
2020-01-02 09:51:00,214.7555,QQQ
2020-01-02 09:52:00,214.79,QQQ
2020-01-02 09:53:00,214.74,QQQ
2020-01-02 09:54:00,214.78,QQQ
2020-01-02 09:55:00,214.895,QQQ
2020-01-02 09:56:00,214.9725,QQQ
2020-01-02 09:57:00,215.0225,QQQ
2020-01-02 09:58:00,214.97,QQQ
2020-01-02 09:59:00,215.08,QQQ
2020-01-02 10:00:00,214.9225,QQQ
2020-01-02 10:01:00,214.8678,QQQ
2020-01-02 10:02:00,214.78,QQQ
2020-01-02 10:03:00,214.81,QQQ
2020-01-02 10:04:00,214.83,QQQ
2020-01-02 10:05:00,214.81,QQQ
2020-01-02 10:06:00,214.88,QQQ
2020-01-02 10:07:00,214.87,QQQ
2020-01-02 10:08:00,214.83,QQQ
2020-01-02 10:09:00,214.84,QQQ
2020-01-02 10:10:00,214.8715,QQQ
2020-01-02 10:11:00,214.7,QQQ
2020-01-02 10:12:00,214.69,QQQ
2020-01-02 10:13:00,214.55,QQQ
2020-01-02 10:14:00,214.47,QQQ
2020-01-02 10:15:00,214.2,QQQ
2020-01-02 10:16:00,214.215,QQQ
2020-01-02 10:17:00,214.3337,QQQ
2020-01-02 10:18:00,214.39,QQQ
2020-01-02 10:19:00,214.315,QQQ
2020-01-02 10:20:00,214.245,QQQ
2020-01-02 10:21:00,214.27,QQQ
2020-01-02 10:22:00,214.2048,QQQ
2020-01-02 10:23:00,214.11,QQQ
2020-01-02 10:24:00,214.16,QQQ
2020-01-02 10:25:00,214.11,QQQ
2020-01-02 10:26:00,214.2,QQQ
2020-01-02 10:27:00,214.25,QQQ
2020-01-02 10:28:00,214.31,QQQ
2020-01-02 10:29:00,214.37,QQQ
2020-01-02 10:30:00,214.36,QQQ
2020-01-02 10:31:00,214.202,QQQ
2020-01-02 10:32:00,214.26,QQQ
2020-01-02 10:33:00,214.33,QQQ
2020-01-02 10:34:00,214.34,QQQ
2020-01-02 10:35:00,214.27,QQQ
2020-01-02 10:36:00,214.31,QQQ
2020-01-02 10:37:00,214.21,QQQ
2020-01-02 10:38:00,214.15,QQQ
2020-01-02 10:39:00,214.2,QQQ
2020-01-02 10:40:00,214.19,QQQ
2020-01-02 10:41:00,214.25,QQQ
2020-01-02 10:42:00,214.29,QQQ
2020-01-02 10:43:00,214.33,QQQ
2020-01-02 10:44:00,214.34,QQQ
2020-01-02 10:45:00,214.38,QQQ
2020-01-02 10:46:00,214.38,QQQ
2020-01-02 10:47:00,214.37,QQQ
2020-01-02 10:48:00,214.27,QQQ
2020-01-02 10:49:00,214.365,QQQ
2020-01-02 10:50:00,214.34,QQQ
2020-01-02 10:51:00,214.3,QQQ
2020-01-02 10:52:00,214.38,QQQ
2020-01-02 10:53:00,214.37,QQQ
2020-01-02 10:54:00,214.38,QQQ
2020-01-02 10:55:00,214.5087,QQQ
2020-01-02 10:56:00,214.56,QQQ
2020-01-02 10:57:00,214.61,QQQ
2020-01-02 10:58:00,214.63,QQQ
2020-01-02 10:59:00,214.62,QQQ
2020-01-02 11:00:00,214.6699,QQQ
2020-01-02 11:01:00,214.615,QQQ
2020-01-02 11:02:00,214.5801,QQQ
2020-01-02 11:03:00,214.58,QQQ
2020-01-02 11:04:00,214.6,QQQ
2020-01-02 11:05:00,214.58,QQQ
2020-01-02 11:06:00,214.6499,QQQ
2020-01-02 11:07:00,214.64,QQQ
2020-01-02 11:08:00,214.615,QQQ
2020-01-02 11:09:00,214.64,QQQ
2020-01-02 11:10:00,214.65,QQQ
2020-01-02 11:11:00,214.68,QQQ
2020-01-02 11:12:00,214.74,QQQ
2020-01-02 11:13:00,214.6725,QQQ
2020-01-02 11:14:00,214.7314,QQQ
2020-01-02 11:15:00,214.72,QQQ
2020-01-02 11:16:00,214.7285,QQQ
2020-01-02 11:17:00,214.6995,QQQ
2020-01-02 11:18:00,214.635,QQQ
2020-01-02 11:19:00,214.6,QQQ
2020-01-02 11:20:00,214.63,QQQ
2020-01-02 11:21:00,214.655,QQQ
2020-01-02 11:22:00,214.64,QQQ
2020-01-02 11:23:00,214.67,QQQ
2020-01-02 11:24:00,214.73,QQQ
2020-01-02 11:25:00,214.67,QQQ
2020-01-02 11:26:00,214.63,QQQ
2020-01-02 11:27:00,214.65,QQQ
2020-01-02 11:28:00,214.65,QQQ
2020-01-02 11:29:00,214.62,QQQ
2020-01-02 11:30:00,214.595,QQQ
2020-01-02 11:31:00,214.595,QQQ
2020-01-02 11:32:00,214.47,QQQ
2020-01-02 11:33:00,214.43,QQQ
2020-01-02 11:34:00,214.26,QQQ
2020-01-02 11:35:00,214.17,QQQ
