date,close,symbol
2023-01-03 09:30:00,384.13,SPY
2023-01-03 09:31:00,383.96,SPY
2023-01-03 09:32:00,384.1545,SPY
2023-01-03 09:33:00,385.07,SPY
2023-01-03 09:34:00,384.51,SPY
2023-01-03 09:35:00,384.755,SPY
2023-01-03 09:36:00,384.53,SPY
2023-01-03 09:37:00,384.7415,SPY
2023-01-03 09:38:00,384.79,SPY
2023-01-03 09:39:00,385.39,SPY
2023-01-03 09:40:00,385.7477,SPY
2023-01-03 09:41:00,386.11,SPY
2023-01-03 09:42:00,386.18,SPY
2023-01-03 09:43:00,385.96,SPY
2023-01-03 09:44:00,385.28,SPY
2023-01-03 09:45:00,384.46,SPY
2023-01-03 09:46:00,384.5887,SPY
2023-01-03 09:47:00,383.83,SPY
2023-01-03 09:48:00,383.08,SPY
2023-01-03 09:49:00,383.5,SPY
2023-01-03 09:50:00,383.8,SPY
2023-01-03 09:51:00,383.74,SPY
2023-01-03 09:52:00,382.59,SPY
2023-01-03 09:53:00,382.94,SPY
2023-01-03 09:54:00,382.8001,SPY
2023-01-03 09:55:00,382.5,SPY
2023-01-03 09:56:00,382.38,SPY
2023-01-03 09:57:00,382.185,SPY
2023-01-03 09:58:00,381.8,SPY
2023-01-03 09:59:00,381.71,SPY
2023-01-03 10:00:00,382.44,SPY
2023-01-03 10:01:00,382.21,SPY
2023-01-03 10:02:00,382.305,SPY
2023-01-03 10:03:00,382.41,SPY
2023-01-03 10:04:00,382.12,SPY
2023-01-03 10:05:00,382.29,SPY
2023-01-03 10:06:00,381.9,SPY
2023-01-03 10:07:00,382.18,SPY
2023-01-03 10:08:00,382.17,SPY
2023-01-03 10:09:00,381.97,SPY
2023-01-03 10:10:00,382.02,SPY
2023-01-03 10:11:00,381.7599,SPY
2023-01-03 10:12:00,381.435,SPY
2023-01-03 10:13:00,381.03,SPY
2023-01-03 10:14:00,381.165,SPY
2023-01-03 10:15:00,381.32,SPY
2023-01-03 10:16:00,381.27,SPY
2023-01-03 10:17:00,380.95,SPY
2023-01-03 10:18:00,380.56,SPY
2023-01-03 10:19:00,380.255,SPY
2023-01-03 10:20:00,380.73,SPY
2023-01-03 10:21:00,380.65,SPY
2023-01-03 10:22:00,380.51,SPY
2023-01-03 10:23:00,380.875,SPY
2023-01-03 10:24:00,380.8122,SPY
2023-01-03 10:25:00,380.84,SPY
2023-01-03 10:26:00,380.58,SPY
2023-01-03 10:27:00,380.7887,SPY
2023-01-03 10:28:00,380.49,SPY
2023-01-03 10:29:00,380.94,SPY
2023-01-03 10:30:00,380.16,SPY
2023-01-03 10:31:00,380.64,SPY
2023-01-03 10:32:00,380.5,SPY
2023-01-03 10:33:00,380.5,SPY
2023-01-03 10:34:00,380.64,SPY
2023-01-03 10:35:00,380.89,SPY
2023-01-03 10:36:00,380.9076,SPY
2023-01-03 10:37:00,380.92,SPY
2023-01-03 10:38:00,381.07,SPY
2023-01-03 10:39:00,381.01,SPY
2023-01-03 10:40:00,381.21,SPY
2023-01-03 10:41:00,381.33,SPY
2023-01-03 10:42:00,381.24,SPY
2023-01-03 10:43:00,381.15,SPY
2023-01-03 10:44:00,381.06,SPY
2023-01-03 10:45:00,381.3515,SPY
2023-01-03 10:46:00,381.665,SPY
2023-01-03 10:47:00,381.5091,SPY
2023-01-03 10:48:00,381.46,SPY
2023-01-03 10:49:00,381.39,SPY
2023-01-03 10:50:00,381.17,SPY
2023-01-03 10:51:00,380.99,SPY
2023-01-03 10:52:00,381.325,SPY
2023-01-03 10:53:00,381.08,SPY
2023-01-03 10:54:00,380.9499,SPY
2023-01-03 10:55:00,381.26,SPY
