date,close,symbol
2019-01-02 09:30:00,151.14,QQQ
2019-01-02 09:31:00,151.48,QQQ
2019-01-02 09:32:00,151.54,QQQ
2019-01-02 09:33:00,151.59,QQQ
2019-01-02 09:34:00,151.62,QQQ
2019-01-02 09:35:00,151.57,QQQ
2019-01-02 09:36:00,151.89,QQQ
2019-01-02 09:37:00,151.93,QQQ
2019-01-02 09:38:00,151.58,QQQ
2019-01-02 09:39:00,151.6,QQQ
2019-01-02 09:40:00,151.42,QQQ
2019-01-02 09:41:00,151.66,QQQ
2019-01-02 09:42:00,151.805,QQQ
2019-01-02 09:43:00,151.8599,QQQ
2019-01-02 09:44:00,151.82,QQQ
2019-01-02 09:45:00,152.11,QQQ
2019-01-02 09:46:00,151.95,QQQ
2019-01-02 09:47:00,152.14,QQQ
2019-01-02 09:48:00,152.05,QQQ
2019-01-02 09:49:00,152.13,QQQ
2019-01-02 09:50:00,152.16,QQQ
2019-01-02 09:51:00,152.0299,QQQ
2019-01-02 09:52:00,151.96,QQQ
2019-01-02 09:53:00,151.93,QQQ
2019-01-02 09:54:00,152.131,QQQ
2019-01-02 09:55:00,152.18,QQQ
2019-01-02 09:56:00,152.34,QQQ
2019-01-02 09:57:00,152.27,QQQ
2019-01-02 09:58:00,152.18,QQQ
2019-01-02 09:59:00,152.2599,QQQ
2019-01-02 10:00:00,151.97,QQQ
2019-01-02 10:01:00,151.8599,QQQ
2019-01-02 10:02:00,151.88,QQQ
2019-01-02 10:03:00,151.98,QQQ
2019-01-02 10:04:00,152.21,QQQ
2019-01-02 10:05:00,152.68,QQQ
2019-01-02 10:06:00,152.68,QQQ
2019-01-02 10:07:00,152.73,QQQ
2019-01-02 10:08:00,152.6764,QQQ
2019-01-02 10:09:00,153.07,QQQ
2019-01-02 10:10:00,153.14,QQQ
2019-01-02 10:11:00,152.99,QQQ
2019-01-02 10:12:00,153.1699,QQQ
2019-01-02 10:13:00,153.125,QQQ
2019-01-02 10:14:00,153.09,QQQ
2019-01-02 10:15:00,153.18,QQQ
2019-01-02 10:16:00,153.1,QQQ
2019-01-02 10:17:00,153.08,QQQ
2019-01-02 10:18:00,153.03,QQQ
2019-01-02 10:19:00,152.95,QQQ
2019-01-02 10:20:00,152.88,QQQ
2019-01-02 10:21:00,152.97,QQQ
2019-01-02 10:22:00,153.14,QQQ
2019-01-02 10:23:00,153.06,QQQ
2019-01-02 10:24:00,153.2,QQQ
2019-01-02 10:25:00,153.53,QQQ
2019-01-02 10:26:00,153.2454,QQQ
2019-01-02 10:27:00,153.17,QQQ
2019-01-02 10:28:00,153.21,QQQ
2019-01-02 10:29:00,152.9799,QQQ
2019-01-02 10:30:00,153.02,QQQ
2019-01-02 10:31:00,152.86,QQQ
2019-01-02 10:32:00,152.9515,QQQ
2019-01-02 10:33:00,152.73,QQQ
2019-01-02 10:34:00,152.67,QQQ
2019-01-02 10:35:00,152.78,QQQ
2019-01-02 10:36:00,152.81,QQQ
2019-01-02 10:37:00,152.9,QQQ
2019-01-02 10:38:00,152.85,QQQ
2019-01-02 10:39:00,152.99,QQQ
2019-01-02 10:40:00,153.23,QQQ
2019-01-02 10:41:00,153.2,QQQ
2019-01-02 10:42:00,153.3,QQQ
2019-01-02 10:43:00,153.51,QQQ
2019-01-02 10:44:00,153.5932,QQQ
2019-01-02 10:45:00,153.45,QQQ
2019-01-02 10:46:00,153.47,QQQ
2019-01-02 10:47:00,153.63,QQQ
2019-01-02 10:48:00,153.65,QQQ
2019-01-02 10:49:00,153.46,QQQ
2019-01-02 10:50:00,153.39,QQQ
2019-01-02 10:51:00,153.6,QQQ
2019-01-02 10:52:00,153.91,QQQ
2019-01-02 10:53:00,153.749,QQQ
2019-01-02 10:54:00,153.85,QQQ
2019-01-02 10:55:00,153.87,QQQ
