date,close,symbol
2023-01-03 09:30:00,268.2,QQQ
2023-01-03 09:31:00,267.97,QQQ
2023-01-03 09:32:00,268.27,QQQ
2023-01-03 09:33:00,269.09,QQQ
2023-01-03 09:34:00,268.54,QQQ
2023-01-03 09:35:00,268.46,QQQ
2023-01-03 09:36:00,268.32,QQQ
2023-01-03 09:37:00,268.915,QQQ
2023-01-03 09:38:00,268.79,QQQ
2023-01-03 09:39:00,269.43,QQQ
2023-01-03 09:40:00,269.7,QQQ
2023-01-03 09:41:00,269.93,QQQ
2023-01-03 09:42:00,269.9,QQQ
2023-01-03 09:43:00,269.885,QQQ
2023-01-03 09:44:00,269.1005,QQQ
2023-01-03 09:45:00,268.54,QQQ
2023-01-03 09:46:00,268.83,QQQ
2023-01-03 09:47:00,268.1812,QQQ
2023-01-03 09:48:00,267.27,QQQ
2023-01-03 09:49:00,267.48,QQQ
2023-01-03 09:50:00,267.74,QQQ
2023-01-03 09:51:00,267.68,QQQ
2023-01-03 09:52:00,266.505,QQQ
2023-01-03 09:53:00,266.68,QQQ
2023-01-03 09:54:00,266.63,QQQ
2023-01-03 09:55:00,266.5,QQQ
2023-01-03 09:56:00,266.36,QQQ
2023-01-03 09:57:00,266.1,QQQ
2023-01-03 09:58:00,265.8116,QQQ
2023-01-03 09:59:00,265.6579,QQQ
2023-01-03 10:00:00,266.02,QQQ
2023-01-03 10:01:00,265.7966,QQQ
2023-01-03 10:02:00,265.6599,QQQ
2023-01-03 10:03:00,265.84,QQQ
2023-01-03 10:04:00,265.47,QQQ
2023-01-03 10:05:00,265.69,QQQ
2023-01-03 10:06:00,265.416,QQQ
2023-01-03 10:07:00,265.66,QQQ
2023-01-03 10:08:00,265.73,QQQ
2023-01-03 10:09:00,265.42,QQQ
2023-01-03 10:10:00,265.49,QQQ
2023-01-03 10:11:00,265.3609,QQQ
2023-01-03 10:12:00,265.08,QQQ
2023-01-03 10:13:00,264.69,QQQ
2023-01-03 10:14:00,264.74,QQQ
2023-01-03 10:15:00,264.94,QQQ
2023-01-03 10:16:00,264.93,QQQ
2023-01-03 10:17:00,264.65,QQQ
2023-01-03 10:18:00,264.2699,QQQ
2023-01-03 10:19:00,264.08,QQQ
2023-01-03 10:20:00,264.51,QQQ
2023-01-03 10:21:00,264.34,QQQ
2023-01-03 10:22:00,264.37,QQQ
2023-01-03 10:23:00,264.74,QQQ
2023-01-03 10:24:00,264.605,QQQ
2023-01-03 10:25:00,264.59,QQQ
2023-01-03 10:26:00,264.3,QQQ
2023-01-03 10:27:00,264.475,QQQ
2023-01-03 10:28:00,264.25,QQQ
2023-01-03 10:29:00,264.58,QQQ
2023-01-03 10:30:00,263.81,QQQ
2023-01-03 10:31:00,264.07,QQQ
2023-01-03 10:32:00,263.93,QQQ
2023-01-03 10:33:00,263.83,QQQ
2023-01-03 10:34:00,263.94,QQQ
2023-01-03 10:35:00,264.1661,QQQ
2023-01-03 10:36:00,264.12,QQQ
2023-01-03 10:37:00,264.22,QQQ
2023-01-03 10:38:00,264.4353,QQQ
2023-01-03 10:39:00,264.33,QQQ
2023-01-03 10:40:00,264.69,QQQ
2023-01-03 10:41:00,264.69,QQQ
2023-01-03 10:42:00,264.57,QQQ
2023-01-03 10:43:00,264.43,QQQ
2023-01-03 10:44:00,264.25,QQQ
2023-01-03 10:45:00,264.59,QQQ
2023-01-03 10:46:00,264.8901,QQQ
2023-01-03 10:47:00,264.78,QQQ
2023-01-03 10:48:00,264.77,QQQ
2023-01-03 10:49:00,264.72,QQQ
2023-01-03 10:50:00,264.4988,QQQ
2023-01-03 10:51:00,264.33,QQQ
2023-01-03 10:52:00,264.52,QQQ
2023-01-03 10:53:00,264.36,QQQ
2023-01-03 10:54:00,264.167,QQQ
2023-01-03 10:55:00,264.44,QQQ
2023-01-03 10:56:00,264.78,QQQ
2023-01-03 10:57:00,264.96,QQQ
2023-01-03 10:58:00,265.105,QQQ
2023-01-03 10:59:00,265.21,QQQ
2023-01-03 11:00:00,265.45,QQQ
2023-01-03 11:01:00,265.24,QQQ
2023-01-03 11:02:00,265.0704,QQQ
2023-01-03 11:03:00,265.01,QQQ
2023-01-03 11:04:00,264.74,QQQ
2023-01-03 11:05:00,264.76,QQQ
2023-01-03 11:06:00,264.63,QQQ
2023-01-03 11:07:00,264.5295,QQQ
2023-01-03 11:08:00,264.6,QQQ
2023-01-03 11:09:00,263.92,QQQ
2023-01-03 11:10:00,263.94,QQQ
2023-01-03 11:11:00,263.75,QQQ
2023-01-03 11:12:00,263.805,QQQ
2023-01-03 11:13:00,263.59,QQQ
2023-01-03 11:14:00,263.37,QQQ
2023-01-03 11:15:00,263.43,QQQ
2023-01-03 11:16:00,263.43,QQQ
2023-01-03 11:17:00,263.56,QQQ
2023-01-03 11:18:00,263.78,QQQ
2023-01-03 11:19:00,263.69,QQQ
2023-01-03 11:20:00,263.3652,QQQ
2023-01-03 11:21:00,263.53,QQQ
2023-01-03 11:22:00,263.7,QQQ
2023-01-03 11:23:00,263.9,QQQ
2023-01-03 11:24:00,263.7999,QQQ
2023-01-03 11:25:00,263.6162,QQQ
2023-01-03 11:26:00,263.64,QQQ
2023-01-03 11:27:00,263.61,QQQ
2023-01-03 11:28:00,263.39,QQQ
2023-01-03 11:29:00,263.785,QQQ
2023-01-03 11:30:00,263.42,QQQ
2023-01-03 11:31:00,263.0291,QQQ
2023-01-03 11:32:00,263.105,QQQ
2023-01-03 11:33:00,263.15,QQQ
2023-01-03 11:34:00,263.1135,QQQ
2023-01-03 11:35:00,263.005,QQQ
2023-01-03 11:36:00,263.1001,QQQ
2023-01-03 11:37:00,263.22,QQQ
2023-01-03 11:38:00,263.27,QQQ
2023-01-03 11:39:00,263.34,QQQ
2023-01-03 11:40:00,263.28,QQQ
2023-01-03 11:41:00,263.21,QQQ
2023-01-03 11:42:00,263.02,QQQ
2023-01-03 11:43:00,263.0402,QQQ
2023-01-03 11:44:00,262.87,QQQ
2023-01-03 11:45:00,262.9,QQQ
2023-01-03 11:46:00,262.58,QQQ
2023-01-03 11:47:00,262.81,QQQ
2023-01-03 11:48:00,262.8,QQQ
2023-01-03 11:49:00,262.92,QQQ
2023-01-03 11:50:00,262.83,QQQ
2023-01-03 11:51:00,262.65,QQQ
2023-01-03 11:52:00,262.98,QQQ
2023-01-03 11:53:00,262.845,QQQ
2023-01-03 11:54:00,262.7,QQQ
2023-01-03 11:55:00,262.6597,QQQ
2023-01-03 11:56:00,262.57,QQQ
