date,close,symbol
2023-01-03 09:30:00,117.09,TSLA
2023-01-03 09:31:00,116.4903,TSLA
2023-01-03 09:32:00,115.79,TSLA
2023-01-03 09:33:00,116.3099,TSLA
2023-01-03 09:34:00,115.72,TSLA
2023-01-03 09:35:00,115.164,TSLA
2023-01-03 09:36:00,114.2188,TSLA
2023-01-03 09:37:00,114.3884,TSLA
2023-01-03 09:38:00,114.0,TSLA
2023-01-03 09:39:00,114.58,TSLA
2023-01-03 09:40:00,114.99,TSLA
2023-01-03 09:41:00,114.97,TSLA
2023-01-03 09:42:00,114.87,TSLA
2023-01-03 09:43:00,115.8903,TSLA
2023-01-03 09:44:00,115.2,TSLA
2023-01-03 09:45:00,114.8,TSLA
2023-01-03 09:46:00,114.67,TSLA
2023-01-03 09:47:00,114.3,TSLA
2023-01-03 09:48:00,114.0,TSLA
2023-01-03 09:49:00,113.66,TSLA
2023-01-03 09:50:00,114.15,TSLA
2023-01-03 09:51:00,114.09,TSLA
2023-01-03 09:52:00,112.87,TSLA
2023-01-03 09:53:00,113.01,TSLA
2023-01-03 09:54:00,112.75,TSLA
2023-01-03 09:55:00,112.94,TSLA
2023-01-03 09:56:00,112.44,TSLA
2023-01-03 09:57:00,112.1699,TSLA
2023-01-03 09:58:00,111.7823,TSLA
2023-01-03 09:59:00,111.63,TSLA
2023-01-03 10:00:00,112.01,TSLA
2023-01-03 10:01:00,111.68,TSLA
2023-01-03 10:02:00,111.575,TSLA
2023-01-03 10:03:00,111.81,TSLA
2023-01-03 10:04:00,111.56,TSLA
2023-01-03 10:05:00,111.8876,TSLA
2023-01-03 10:06:00,111.5,TSLA
2023-01-03 10:07:00,112.0,TSLA
2023-01-03 10:08:00,112.04,TSLA
2023-01-03 10:09:00,111.8231,TSLA
2023-01-03 10:10:00,111.92,TSLA
2023-01-03 10:11:00,112.08,TSLA
2023-01-03 10:12:00,111.745,TSLA
2023-01-03 10:13:00,111.095,TSLA
2023-01-03 10:14:00,110.88,TSLA
2023-01-03 10:15:00,110.925,TSLA
2023-01-03 10:16:00,111.0444,TSLA
2023-01-03 10:17:00,110.889,TSLA
2023-01-03 10:18:00,110.6,TSLA
2023-01-03 10:19:00,110.4099,TSLA
2023-01-03 10:20:00,110.86,TSLA
2023-01-03 10:21:00,110.845,TSLA
2023-01-03 10:22:00,110.93,TSLA
2023-01-03 10:23:00,111.1587,TSLA
2023-01-03 10:24:00,110.8994,TSLA
2023-01-03 10:25:00,111.1426,TSLA
2023-01-03 10:26:00,110.9863,TSLA
2023-01-03 10:27:00,110.975,TSLA
2023-01-03 10:28:00,110.82,TSLA
2023-01-03 10:29:00,111.05,TSLA
2023-01-03 10:30:00,110.55,TSLA
2023-01-03 10:31:00,110.661,TSLA
2023-01-03 10:32:00,110.82,TSLA
2023-01-03 10:33:00,110.7225,TSLA
2023-01-03 10:34:00,110.765,TSLA
2023-01-03 10:35:00,111.1974,TSLA
2023-01-03 10:36:00,111.055,TSLA
2023-01-03 10:37:00,111.53,TSLA
2023-01-03 10:38:00,111.5705,TSLA
2023-01-03 10:39:00,111.84,TSLA
2023-01-03 10:40:00,111.9891,TSLA
2023-01-03 10:41:00,111.95,TSLA
2023-01-03 10:42:00,111.9176,TSLA
2023-01-03 10:43:00,111.781,TSLA
2023-01-03 10:44:00,111.3018,TSLA
2023-01-03 10:45:00,111.49,TSLA
2023-01-03 10:46:00,111.58,TSLA
2023-01-03 10:47:00,111.245,TSLA
2023-01-03 10:48:00,111.09,TSLA
2023-01-03 10:49:00,111.0439,TSLA
2023-01-03 10:50:00,110.809,TSLA
2023-01-03 10:51:00,110.7442,TSLA
2023-01-03 10:52:00,111.1701,TSLA
2023-01-03 10:53:00,110.74,TSLA
2023-01-03 10:54:00,110.4695,TSLA
2023-01-03 10:55:00,110.45,TSLA
2023-01-03 10:56:00,110.8307,TSLA
2023-01-03 10:57:00,110.9,TSLA
2023-01-03 10:58:00,110.95,TSLA
2023-01-03 10:59:00,110.9106,TSLA
2023-01-03 11:00:00,110.99,TSLA
2023-01-03 11:01:00,110.7688,TSLA
2023-01-03 11:02:00,110.5881,TSLA
2023-01-03 11:03:00,110.1713,TSLA
2023-01-03 11:04:00,110.005,TSLA
2023-01-03 11:05:00,109.81,TSLA
2023-01-03 11:06:00,109.8094,TSLA
2023-01-03 11:07:00,109.77,TSLA
2023-01-03 11:08:00,109.43,TSLA
2023-01-03 11:09:00,109.0401,TSLA
2023-01-03 11:10:00,109.05,TSLA
2023-01-03 11:11:00,109.08,TSLA
2023-01-03 11:12:00,109.2399,TSLA
2023-01-03 11:13:00,108.9511,TSLA
2023-01-03 11:14:00,108.98,TSLA
2023-01-03 11:15:00,109.023,TSLA
2023-01-03 11:16:00,108.92,TSLA
2023-01-03 11:17:00,109.0638,TSLA
2023-01-03 11:18:00,109.1924,TSLA
2023-01-03 11:19:00,108.9811,TSLA
2023-01-03 11:20:00,108.8938,TSLA
2023-01-03 11:21:00,108.85,TSLA
2023-01-03 11:22:00,109.0,TSLA
2023-01-03 11:23:00,109.0,TSLA
2023-01-03 11:24:00,108.9012,TSLA
2023-01-03 11:25:00,108.185,TSLA
2023-01-03 11:26:00,108.4201,TSLA
2023-01-03 11:27:00,108.339,TSLA
2023-01-03 11:28:00,108.1876,TSLA
2023-01-03 11:29:00,108.4724,TSLA
2023-01-03 11:30:00,108.23,TSLA
2023-01-03 11:31:00,107.95,TSLA
2023-01-03 11:32:00,107.851,TSLA
2023-01-03 11:33:00,107.505,TSLA
2023-01-03 11:34:00,107.1332,TSLA
2023-01-03 11:35:00,106.66,TSLA
2023-01-03 11:36:00,107.155,TSLA
2023-01-03 11:37:00,107.2001,TSLA
2023-01-03 11:38:00,107.44,TSLA
2023-01-03 11:39:00,107.635,TSLA
2023-01-03 11:40:00,107.57,TSLA
2023-01-03 11:41:00,107.754,TSLA
2023-01-03 11:42:00,107.5535,TSLA
2023-01-03 11:43:00,107.405,TSLA
2023-01-03 11:44:00,107.16,TSLA
2023-01-03 11:45:00,107.2712,TSLA
2023-01-03 11:46:00,106.9001,TSLA
2023-01-03 11:47:00,106.755,TSLA
2023-01-03 11:48:00,106.815,TSLA
2023-01-03 11:49:00,106.9389,TSLA
2023-01-03 11:50:00,106.685,TSLA
2023-01-03 11:51:00,106.35,TSLA
2023-01-03 11:52:00,106.5639,TSLA
2023-01-03 11:53:00,106.3408,TSLA
2023-01-03 11:54:00,106.1361,TSLA
2023-01-03 11:55:00,105.8,TSLA
2023-01-03 11:56:00,105.63,TSLA
2023-01-03 11:57:00,106.2739,TSLA
2023-01-03 11:58:00,106.62,TSLA
2023-01-03 11:59:00,106.7071,TSLA
2023-01-03 12:00:00,106.88,TSLA
2023-01-03 12:01:00,107.0079,TSLA
2023-01-03 12:02:00,106.801,TSLA
2023-01-03 12:03:00,106.9,TSLA
2023-01-03 12:04:00,106.685,TSLA
2023-01-03 12:05:00,106.9131,TSLA
2023-01-03 12:06:00,106.9931,TSLA
2023-01-03 12:07:00,107.29,TSLA
2023-01-03 12:08:00,107.061,TSLA
2023-01-03 12:09:00,107.0512,TSLA
2023-01-03 12:10:00,107.08,TSLA
2023-01-03 12:11:00,106.915,TSLA
2023-01-03 12:12:00,106.705,TSLA
2023-01-03 12:13:00,106.7701,TSLA
2023-01-03 12:14:00,106.63,TSLA
2023-01-03 12:15:00,106.17,TSLA
